user_id,role_id
SF001,CRM_ADMIN
SF001,CRM_DEVELOPER
SF001,CRM_HR_PARTNER
SF002,CRM_BI_MANAGER
SF002,CRM_BI_ANALYST
SF003,CRM_SALES_DIR
SF003,CRM_SALES_REP
SF004,CRM_BI_ANALYST
SF005,CRM_ADMIN
SF005,CRM_DEVELOPER
SF006,CRM_MKT_OPS
SF006,CRM_MKT_MANAGER
SF007,CRM_MKT_OPS
SF007,CRM_MKT_MANAGER
SF008,CRM_DEVELOPER
SF008,CRM_ADMIN
SF009,CRM_BI_MANAGER
SF009,CRM_BI_ANALYST
SF010,CRM_SALES_OPS
SF011,CRM_SVC_AGENT
SF011,CRM_SVC_ADMIN
SF011,CRM_SVC_MGR
SF012,CRM_SALES_DIR
SF012,CRM_SALES_MGR
SF012,CRM_SALES_REP
SF013,CRM_SVC_ADMIN
SF014,CRM_ADMIN
SF014,CRM_DEVELOPER
SF015,CRM_SDR
SF015,CRM_SALES_MGR
SF015,CRM_SALES_OPS
SF015,CRM_SALES_REP
SF016,CRM_SALES_MGR
SF016,CRM_SALES_DIR
SF016,CRM_SALES_REP
SF017,CRM_SALES_MGR
SF017,CRM_SALES_DIR
SF017,CRM_SALES_OPS
SF018,CRM_SVC_AGENT
SF018,CRM_SVC_MGR
SF019,CRM_SALES_MGR
SF019,CRM_SDR
SF020,CRM_DEVELOPER
SF021,CRM_SDR
SF021,CRM_SALES_MGR
SF022,CRM_SALES_DIR
SF022,CRM_SALES_MGR
SF022,CRM_SALES_REP
SF023,CRM_IT_SUPPORT
SF024,CRM_OPS_COORD
SF025,CRM_SVC_ADMIN
SF025,CRM_SVC_AGENT
SF026,CRM_MKT_OPS
SF027,CRM_OPS_COORD
SF028,CRM_IT_SUPPORT
SF029,CRM_SALES_REP
SF029,CRM_SALES_DIR
SF030,CRM_BI_ANALYST
SF030,CRM_BI_MANAGER
SF031,CRM_ADMIN
SF031,CRM_DEVELOPER
SF032,CRM_SALES_DIR
SF033,CRM_SVC_AGENT
SF033,CRM_SVC_MGR
SF034,CRM_SALES_DIR
SF035,CRM_MKT_MANAGER
SF036,CRM_SVC_MGR
SF037,CRM_DEVELOPER
SF037,CRM_ADMIN
SF038,CRM_ADMIN
SF038,CRM_DEVELOPER
SF039,CRM_SALES_MGR
SF039,CRM_SALES_DIR
SF040,CRM_SALES_DIR
SF040,CRM_SALES_REP
SF040,CRM_SDR
SF041,CRM_SVC_AGENT
SF041,CRM_SVC_ADMIN
SF042,CRM_HR_PARTNER
SF043,CRM_SALES_REP
SF044,CRM_BI_MANAGER
SF045,CRM_SDR
SF045,CRM_SALES_OPS
SF045,CRM_SALES_DIR
SF046,CRM_MKT_SPECIALIST
SF046,CRM_MKT_MANAGER
SF046,CRM_MKT_OPS
SF047,CRM_SALES_OPS
SF047,CRM_SDR
SF047,CRM_SALES_REP
SF048,CRM_SALES_DIR
SF049,CRM_ADMIN
SF050,CRM_SALES_OPS
SF050,CRM_SDR
SF050,CRM_SALES_MGR
SF050,CRM_SALES_REP
SF051,CRM_SVC_ADMIN
SF052,CRM_MKT_OPS
SF053,CRM_SDR
SF054,CRM_OPS_COORD
SF055,CRM_FIN_ANALYST
SF055,CRM_FIN_MANAGER
SF055,CRM_MKT_MANAGER
SF056,CRM_ADMIN
SF056,CRM_DEVELOPER
SF056,CRM_MKT_SPECIALIST
SF057,CRM_SVC_ADMIN
SF058,CRM_SALES_MGR
SF058,CRM_SALES_DIR
SF058,CRM_SDR
SF058,CRM_SALES_REP
SF059,CRM_SVC_MGR
SF059,CRM_SVC_AGENT
SF060,CRM_SVC_MGR
SF060,CRM_SVC_AGENT
SF060,CRM_DEVELOPER
SF061,CRM_SALES_DIR
SF062,CRM_DEVELOPER
SF062,CRM_SDR
SF063,CRM_SALES_DIR
SF063,CRM_SALES_REP
SF063,CRM_SALES_OPS
SF064,CRM_SALES_OPS
SF065,CRM_MKT_OPS
SF065,CRM_MKT_SPECIALIST
SF065,CRM_MKT_MANAGER
SF066,CRM_MKT_OPS
SF066,CRM_MKT_MANAGER
SF066,CRM_MKT_SPECIALIST
SF067,CRM_SVC_MGR
SF068,CRM_MKT_MANAGER
SF068,CRM_MKT_OPS
SF069,CRM_SALES_REP
SF070,CRM_FIN_ANALYST
SF070,CRM_FIN_MANAGER
SF071,CRM_SVC_AGENT
SF072,CRM_HR_PARTNER
SF073,CRM_OPS_COORD
SF074,CRM_SALES_OPS
SF074,CRM_SALES_DIR
SF074,CRM_BI_ANALYST
SF075,CRM_SVC_AGENT
SF075,CRM_SVC_ADMIN
SF075,CRM_SVC_MGR
SF076,CRM_FIN_MANAGER
SF076,CRM_FIN_ANALYST
SF077,CRM_FIN_MANAGER
SF077,CRM_FIN_ANALYST
SF078,CRM_SALES_REP
