user_id,role_id
WD002,WD_LND_ADMIN
WD002,WD_LND_MANAGER
WD003,WD_FIN_ANALYST
WD006,WD_TA_RECRUITER
WD007,WD_HR_ADMIN
WD009,WD_PERF_ADMIN
WD010,WD_HR_ADMIN
WD010,WD_HR_PARTNER
WD011,WD_HR_PARTNER
WD012,WD_FIN_CONTROLLER
WD012,WD_FIN_ANALYST
WD014,WD_LND_MANAGER
WD014,WD_PERF_ADMIN
WD015,WD_PAY_ANALYST
WD015,WD_PAY_MANAGER
WD016,WD_TA_MANAGER
WD018,WD_TA_MANAGER
WD019,WD_PAY_ANALYST
WD019,WD_PAY_MANAGER
WD021,WD_LND_ADMIN
WD022,WD_HR_DIRECTOR
WD024,WD_HR_ADMIN
WD026,WD_PERF_ADMIN
WD026,WD_LND_MANAGER
WD027,WD_IT_ADMIN
WD030,WD_COMP_ANALYST
WD030,WD_COMP_MANAGER
WD031,WD_FIN_CONTROLLER
WD031,WD_FIN_ANALYST
WD032,WD_PAY_ANALYST
WD032,WD_PAY_MANAGER
WD033,WD_PAY_MANAGER
WD034,WD_HR_PARTNER
WD034,WD_HR_DIRECTOR
WD035,WD_FIN_CONTROLLER
WD035,WD_FIN_ANALYST
WD036,WD_BEN_MANAGER
WD037,WD_HR_PARTNER
WD037,WD_HR_ADMIN
WD038,WD_FIN_ANALYST
WD039,WD_TA_MANAGER
WD044,WD_PAY_MANAGER
WD045,WD_FIN_ANALYST
WD049,WD_HR_ADMIN
WD052,WD_COMP_MANAGER
WD052,WD_COMP_ANALYST
WD054,WD_HR_ADMIN
WD055,WD_FIN_ANALYST
WD057,WD_IT_ADMIN
WD058,WD_REPORT_ANALYST
WD059,WD_BEN_MANAGER
WD059,WD_BEN_ADMIN
WD060,WD_LND_MANAGER
WD061,WD_TA_MANAGER
WD062,WD_COMP_ANALYST
WD064,WD_BEN_MANAGER
WD065,WD_REPORT_ANALYST
WD067,WD_BEN_MANAGER
WD068,WD_BEN_ADMIN
WD070,WD_HR_DIRECTOR
WD070,WD_REPORT_ANALYST
WD071,WD_TA_MANAGER
WD072,WD_FIN_ANALYST
WD073,WD_BEN_ADMIN
WD074,WD_HR_ADMIN
WD075,WD_TA_RECRUITER
WD077,WD_PERF_ADMIN
WD077,WD_LND_MANAGER
WD078,WD_BEN_ADMIN
WD078,WD_BEN_MANAGER
WD081,WD_TA_MANAGER
WD082,WD_HR_PARTNER
WD082,WD_HR_ADMIN
WD083,WD_TA_RECRUITER
WD088,WD_COMP_ANALYST
WD088,WD_COMP_MANAGER
WD090,WD_PAY_ANALYST
WD090,WD_PAY_MANAGER
WD091,WD_HR_PARTNER
WD092,WD_IT_ADMIN
WD093,WD_BEN_ADMIN
WD093,WD_BEN_MANAGER
WD095,WD_HR_PARTNER
WD096,WD_BEN_MANAGER
WD096,WD_BEN_ADMIN
WD097,WD_TA_MANAGER
WD098,WD_TA_RECRUITER
WD099,WD_BEN_ADMIN
