user_id,role_id
WD001,HRIS_BEN_MANAGER
WD001,HRIS_BEN_ADMIN
WD002,HRIS_LND_MANAGER
WD003,HRIS_FIN_ANALYST
WD003,HRIS_FIN_CONTROLLER
WD003,HRIS_IT_ADMIN
WD004,HRIS_HR_ADMIN
WD004,HRIS_HR_MANAGER
WD005,HRIS_TA_RECRUITER
WD006,HRIS_TA_RECRUITER
WD006,HRIS_TA_MANAGER
WD006,HRIS_FIN_ANALYST
WD007,HRIS_OPS_ADMIN
WD008,HRIS_OPS_ADMIN
WD009,HRIS_LND_MANAGER
WD009,HRIS_LND_COORD
WD010,HRIS_HR_ADMIN
WD011,HRIS_HR_MANAGER
WD012,HRIS_FIN_ANALYST
WD012,HRIS_FIN_CONTROLLER
WD013,HRIS_FIN_CONTROLLER
WD013,HRIS_FIN_ANALYST
WD014,HRIS_LND_COORD
WD015,HRIS_PAY_MANAGER
WD015,HRIS_COMP_ANALYST
WD016,HRIS_TA_RECRUITER
WD016,HRIS_TA_MANAGER
WD017,HRIS_BEN_ADMIN
WD017,HRIS_BEN_MANAGER
WD018,HRIS_TA_MANAGER
WD018,HRIS_TA_RECRUITER
WD019,HRIS_PAY_CLERK
WD020,HRIS_PAY_MANAGER
WD020,HRIS_PAY_CLERK
WD021,HRIS_PERF_ADMIN
WD021,HRIS_LND_MANAGER
WD022,HRIS_REPORT_ANALYST
WD022,HRIS_HR_ADMIN
WD023,HRIS_LND_MANAGER
WD023,HRIS_LND_COORD
WD024,HRIS_HR_MANAGER
WD025,HRIS_PERF_ADMIN
WD025,HRIS_LND_MANAGER
WD025,HRIS_LND_COORD
WD026,HRIS_LND_MANAGER
WD026,HRIS_LND_COORD
WD027,HRIS_IT_ADMIN
WD027,HRIS_IT_SECURITY
WD028,HRIS_BEN_ADMIN
WD028,HRIS_BEN_MANAGER
WD029,HRIS_COMP_ANALYST
WD029,HRIS_COMP_MANAGER
WD030,HRIS_COMP_MANAGER
WD030,HRIS_COMP_ANALYST
WD031,HRIS_FIN_CONTROLLER
WD031,HRIS_FIN_ANALYST
WD032,HRIS_PAY_CLERK
WD033,HRIS_PAY_CLERK
WD033,HRIS_PAY_MANAGER
WD033,HRIS_TA_MANAGER
WD034,HRIS_REPORT_ANALYST
WD034,HRIS_HR_MANAGER
WD035,HRIS_FIN_ANALYST
WD035,HRIS_FIN_CONTROLLER
WD036,HRIS_BEN_MANAGER
WD036,HRIS_BEN_ADMIN
WD037,HRIS_HR_MANAGER
WD037,HRIS_HR_DIRECTOR
WD037,HRIS_HR_ADMIN
WD038,HRIS_FIN_CONTROLLER
WD039,HRIS_TA_RECRUITER
WD039,HRIS_TA_MANAGER
WD040,HRIS_FIN_CONTROLLER
WD040,HRIS_FIN_ANALYST
WD041,HRIS_FIN_CONTROLLER
WD041,HRIS_FIN_ANALYST
WD042,HRIS_TA_MANAGER
WD042,HRIS_TA_RECRUITER
WD043,HRIS_COMP_ANALYST
WD043,HRIS_COMP_MANAGER
WD044,HRIS_PAY_CLERK
WD044,HRIS_PAY_MANAGER
WD044,HRIS_FIN_ANALYST
WD045,HRIS_FIN_ANALYST
WD046,HRIS_PAY_CLERK
WD047,HRIS_IT_ADMIN
WD047,HRIS_IT_SECURITY
WD048,HRIS_BEN_MANAGER
WD049,HRIS_OPS_ADMIN
WD050,HRIS_IT_ADMIN
WD050,HRIS_IT_SECURITY
WD051,HRIS_HR_MANAGER
WD051,HRIS_HR_ADMIN
WD051,HRIS_HR_DIRECTOR
WD052,HRIS_COMP_MANAGER
WD053,HRIS_HR_DIRECTOR
WD053,HRIS_HR_MANAGER
WD053,HRIS_REPORT_ANALYST
WD053,HRIS_HR_ADMIN
WD054,HRIS_HR_ADMIN
WD054,HRIS_HR_DIRECTOR
WD054,HRIS_HR_MANAGER
WD055,HRIS_FIN_ANALYST
WD056,HRIS_PAY_CLERK
WD056,HRIS_PAY_MANAGER
WD057,HRIS_IT_ADMIN
WD057,HRIS_IT_SECURITY
WD058,HRIS_HR_ADMIN
WD058,HRIS_REPORT_ANALYST
WD058,HRIS_HR_MANAGER
WD059,HRIS_BEN_MANAGER
WD059,HRIS_BEN_ADMIN
WD060,HRIS_LND_COORD
WD061,HRIS_TA_RECRUITER
WD061,HRIS_TA_MANAGER
WD062,HRIS_COMP_ANALYST
WD062,HRIS_COMP_MANAGER
WD062,HRIS_FIN_CONTROLLER
WD063,HRIS_HR_MANAGER
WD063,HRIS_REPORT_ANALYST
WD063,HRIS_HR_DIRECTOR
WD063,HRIS_IT_SECURITY
WD064,HRIS_BEN_MANAGER
WD065,HRIS_HR_MANAGER
WD065,HRIS_REPORT_ANALYST
WD065,HRIS_HR_ADMIN
WD065,HRIS_HR_DIRECTOR
WD066,HRIS_HR_DIRECTOR
WD066,HRIS_HR_ADMIN
WD067,HRIS_BEN_MANAGER
WD068,HRIS_BEN_ADMIN
WD068,HRIS_BEN_MANAGER
WD069,HRIS_LND_COORD
WD070,HRIS_HR_ADMIN
WD070,HRIS_REPORT_ANALYST
WD070,HRIS_HR_MANAGER
WD070,HRIS_PAY_MANAGER
WD071,HRIS_TA_MANAGER
WD072,HRIS_FIN_CONTROLLER
WD072,HRIS_FIN_ANALYST
WD073,HRIS_BEN_MANAGER
WD074,HRIS_HR_MANAGER
WD074,HRIS_HR_ADMIN
WD074,HRIS_HR_DIRECTOR
WD075,HRIS_TA_MANAGER
WD075,HRIS_TA_RECRUITER
WD076,HRIS_PAY_MANAGER
WD076,HRIS_FIN_CONTROLLER
WD077,HRIS_LND_COORD
WD077,HRIS_LND_MANAGER
WD078,HRIS_BEN_ADMIN
WD078,HRIS_BEN_MANAGER
WD079,HRIS_OPS_ADMIN
WD080,HRIS_IT_SECURITY
WD080,HRIS_IT_ADMIN
WD081,HRIS_TA_RECRUITER
WD082,HRIS_HR_DIRECTOR
WD082,HRIS_HR_ADMIN
WD083,HRIS_TA_MANAGER
WD083,HRIS_TA_RECRUITER
WD084,HRIS_PAY_CLERK
WD084,HRIS_PAY_MANAGER
WD085,HRIS_TA_MANAGER
WD085,HRIS_TA_RECRUITER
WD086,HRIS_IT_ADMIN
WD087,HRIS_HR_ADMIN
WD087,HRIS_REPORT_ANALYST
WD088,HRIS_COMP_MANAGER
WD088,HRIS_COMP_ANALYST
WD089,HRIS_COMP_MANAGER
WD089,HRIS_COMP_ANALYST
WD089,HRIS_BEN_MANAGER
WD090,HRIS_PAY_CLERK
WD090,HRIS_PAY_MANAGER
WD091,HRIS_HR_DIRECTOR
WD092,HRIS_IT_SECURITY
WD092,HRIS_IT_ADMIN
WD093,HRIS_BEN_ADMIN
WD093,HRIS_BEN_MANAGER
WD094,HRIS_OPS_ADMIN
WD095,HRIS_REPORT_ANALYST
