user_id,role_id
CP001,SAP_PP_PLANNER
CP002,SAP_CO_ANALYST
CP002,SAP_CO_TPM
CP003,SAP_FI_AP
CP004,SAP_CO_TPM
CP004,SAP_CO_ANALYST
CP005,SAP_SD_PRICING
CP005,SAP_SD_ORDER
CP005,SAP_SD_BILLING
CP006,SAP_QM_MANAGER
CP006,SAP_QM_INSPECTOR
CP007,SAP_MKT_ANALYST
CP008,SAP_WM_CLERK
CP009,SAP_CO_ANALYST
CP010,SAP_SD_PRICING
CP010,SAP_SD_BILLING
CP010,SAP_SD_ORDER
CP011,SAP_FI_GL
CP011,SAP_FI_AR
CP011,SAP_FI_AP
CP012,SAP_WM_CLERK
CP012,SAP_PP_PLANNER
CP013,SAP_MKT_ANALYST
CP014,SAP_SD_BILLING
CP015,SAP_MM_DEMAND
CP015,SAP_PP_PLANNER
CP016,SAP_CAT_MANAGER
CP017,SAP_MKT_ANALYST
CP018,SAP_PP_PLANNER
CP018,SAP_WM_CLERK
CP018,SAP_MM_DEMAND
CP019,SAP_FI_AR
CP020,SAP_CO_ANALYST
CP021,SAP_WM_CLERK
CP021,SAP_PP_PLANNER
CP021,SAP_MM_DEMAND
CP022,SAP_PP_PLANNER
CP022,SAP_WM_CLERK
CP022,SAP_MM_DEMAND
CP023,SAP_MKT_ANALYST
CP024,SAP_MKT_ANALYST
CP025,SAP_CAT_MANAGER
CP025,SAP_FI_AP
CP026,SAP_MKT_ANALYST
CP027,SAP_SD_ORDER
CP027,SAP_SD_PRICING
CP027,SAP_FI_AP
CP028,SAP_WM_DIST
CP029,SAP_QM_INSPECTOR
CP029,SAP_QM_MANAGER
CP030,SAP_BASIS_ADMIN
CP031,SAP_MKT_ANALYST
CP032,SAP_PP_PLANNER
CP033,SAP_CAT_MANAGER
CP034,SAP_SD_ORDER
CP035,SAP_CAT_MANAGER
CP036,SAP_MKT_ANALYST
CP037,SAP_BASIS_ADMIN
CP037,SAP_QM_INSPECTOR
CP038,SAP_CAT_MANAGER
CP038,SAP_FI_AR
CP039,SAP_MKT_ANALYST
CP040,SAP_WM_CLERK
CP040,SAP_MM_DEMAND
CP040,SAP_PP_PLANNER
CP041,SAP_SD_PRICING
CP042,SAP_SD_PRICING
CP042,SAP_SD_ORDER
CP043,SAP_BASIS_ADMIN
CP044,SAP_BASIS_ADMIN
CP045,SAP_MKT_ANALYST
CP046,SAP_CO_TPM
CP046,SAP_CO_ANALYST
CP047,SAP_MKT_ANALYST
CP048,SAP_WM_DIST
CP048,SAP_HR_PAYROLL
CP049,SAP_HR_PAYROLL
CP049,SAP_HR_ADMIN
CP050,SAP_SD_BILLING
CP051,SAP_MKT_ANALYST
CP052,SAP_MKT_ANALYST
CP053,SAP_FI_AR
CP053,SAP_FI_AP
CP053,SAP_FI_GL
CP054,SAP_CO_ANALYST
CP055,SAP_PP_PLANNER
CP055,SAP_MM_DEMAND
CP056,SAP_FI_AR
CP056,SAP_FI_GL
CP056,SAP_FI_AP
CP057,SAP_FI_GL
CP058,SAP_SD_BILLING
CP059,SAP_MKT_ANALYST
CP060,SAP_WM_DIST
CP061,SAP_BASIS_ADMIN
CP062,SAP_WM_CLERK
CP062,SAP_MM_DEMAND
CP063,SAP_SD_BILLING
CP064,SAP_FI_AR
CP064,SAP_FI_GL
CP065,SAP_PP_PLANNER
CP065,SAP_WM_CLERK
CP066,SAP_WM_CLERK
CP066,SAP_MM_DEMAND
CP067,SAP_MKT_ANALYST
CP068,SAP_MKT_ANALYST
CP069,SAP_MKT_ANALYST
CP069,SAP_SD_PRICING
CP070,SAP_FI_GL
CP071,SAP_WM_DIST
CP072,SAP_HR_PAYROLL
CP072,SAP_HR_ADMIN
CP073,SAP_SD_ORDER
CP073,SAP_SD_PRICING
CP074,SAP_BASIS_ADMIN
CP075,SAP_WM_CLERK
CP076,SAP_SD_ORDER
CP076,SAP_QM_MANAGER
CP077,SAP_CO_TPM
CP077,SAP_CO_ANALYST
CP078,SAP_MKT_ANALYST
CP078,SAP_CO_ANALYST
CP079,SAP_CAT_MANAGER
CP080,SAP_WM_CLERK
CP080,SAP_MM_DEMAND
CP081,SAP_BASIS_ADMIN
CP082,SAP_MKT_ANALYST
CP083,SAP_CAT_MANAGER
CP084,SAP_FI_AR
CP085,SAP_MKT_ANALYST
CP086,SAP_FI_GL
CP086,SAP_FI_AR
CP087,SAP_MKT_ANALYST
CP088,SAP_MKT_ANALYST
CP089,SAP_HR_ADMIN
CP090,SAP_SD_BILLING
CP090,SAP_SD_PRICING
CP091,SAP_FI_AR
CP091,SAP_FI_GL
CP092,SAP_MKT_ANALYST
CP093,SAP_SD_ORDER
CP093,SAP_SD_BILLING
CP093,SAP_SD_PRICING
CP094,SAP_MM_DEMAND
CP094,SAP_WM_CLERK
CP094,SAP_PP_PLANNER
CP094,SAP_FI_AR
CP095,SAP_SD_BILLING
CP096,SAP_HR_PAYROLL
CP096,SAP_HR_ADMIN
CP097,SAP_CO_ANALYST
CP097,SAP_CO_TPM
CP098,SAP_CO_TPM
CP098,SAP_CO_ANALYST
CP099,SAP_CAT_MANAGER
CP100,SAP_PP_PLANNER
